imp_id,user_id,time,history,impressions
1946752,U227269,11/9/2019 2:20:29 PM,N80126 N76928 N94702 N112740 N54978 N73169 N61187 N73137 N57517,N84137-0 N33209-0 N52920-0 N52435-0 N79081-0 N14848-0 N11148-0 N4858-0 N112755-0 N118589-0 N25037-0 N118259-0 N65783-0 N128031-0 N127073-0 N31385-0 N6907-0 N87267-0 N23920-0 N53751-0 N32209-0 N43186-0 N87146-0 N73137-1 N9935-0 N12027-0 N25145-0 N89627-0 N99362-0 N129918-0 N37025-0 N83421-0 N76810-0 N103397-0 N6865-0 N95525-0 N26404-0 N45124-0
2015856,U245641,11/12/2019 9:09:31 AM,N128965 N9375 N114597 N46056 N51724 N18399 N44660 N104654,N20990-1 N61065-0 N100073-0 N18861-0 N43085-0 N30899-0 N7937-0
442290,U65938,11/13/2019 7:22:28 AM,N54656 N101775 N44431 N50645 N72590 N24025 N34519 N66911 N8037 N71215 N23929 N7676 N127528 N82055 N51700,N96373-0 N112335-0 N75954-0 N120696-0 N68346-0 N114935-0 N31760-0 N66957-0 N10802-0 N27738-0 N12040-0 N58419-0 N69915-0 N13761-0 N65533-0 N46468-0 N7282-0 N129739-0 N98577-0 N6306-0 N100206-0 N28752-0 N58198-0 N23011-0 N20964-0 N24261-0 N117974-0 N18553-0 N88148-0 N109852-0 N46415-0 N112156-0 N1629-0 N106659-0 N48912-0 N107952-0 N13279-0 N100941-0 N122287-0 N115445-0 N96729-0 N42625-0 N34845-0 N56449-0 N11148-0 N24486-0 N54154-0 N10252-0 N39887-0 N110667-0 N66122-0 N65313-0 N62357-0 N59935-0 N8491-0 N41858-0 N77011-0 N112953-0 N80994-0 N47925-0 N112755-0 N19525-1 N93856-0 N10285-0 N129969-0 N99964-0 N115021-0 N51632-0 N55725-0 N117029-0 N73578-0 N9632-0 N112124-0 N83852-0 N71593-0 N81071-0 N6907-0 N129740-0 N95525-0 N128583-0 N53474-0 N127155-0 N122924-0 N96356-0 N113044-0 N35083-0 N48263-0 N92952-0 N123784-0 N72609-0 N57497-0 N116118-0 N12681-0
1624080,U217668,11/14/2019 12:08:33 PM,N126397 N33154 N41544 N83480 N12252 N85090 N126611 N107878 N62559 N69228 N73302 N121550 N72976 N74014 N116989 N108312 N41702 N79352,N102458-0 N44620-0 N72919-0 N56873-0 N46223-0 N66244-0 N84430-0 N880-0 N112125-1 N51163-0 N8599-0 N120147-0 N65446-0 N12575-0 N76665-0 N59646-0 N29544-0 N29441-0 N84574-0 N42649-0 N90184-0
627512,U608224,11/9/2019 8:16:40 PM,N116401 N130263 N17718 N84860,N24596-0 N60110-0 N119637-0 N7601-0 N14509-0 N5032-0 N54671-0 N59654-0 N128253-0 N13322-0 N86416-0 N99362-0 N97946-0 N38737-0 N12917-0 N53271-0 N31855-0 N21061-0 N22393-0 N73137-0 N71927-0 N45910-0 N120919-0 N81936-0 N60088-0 N94279-0 N4858-0 N63740-0 N50986-0 N41951-1 N89627-0 N39-0 N26404-0 N117183-0 N94232-0 N115958-0 N76810-0 N5627-0 N45124-0 N41658-0
372686,U312020,11/14/2019 5:48:14 AM,N75286 N62165 N128643 N9375 N15471 N98238 N72571 N68172 N113417 N59752 N111415 N14200 N73630 N128648 N66666 N120616 N94702 N13836 N13836 N48177 N100670 N39043 N99111 N45068,N100289-0 N55761-0 N100207-0 N81570-0 N18514-0 N54296-0 N33268-0 N77289-0 N91390-0 N115416-0 N86356-0 N80281-0 N10646-0 N122150-0 N125161-0 N65542-0 N25751-0 N28537-0 N126252-0 N125720-0 N123968-0 N73618-0 N3061-0 N18110-0 N45861-0 N79233-0 N76539-0 N8719-0 N72229-0 N73756-0 N39826-0 N41956-0 N13043-0 N120708-0 N117376-0 N19455-0 N1444-0 N127711-0 N39403-0 N51569-0 N125211-0 N30086-0 N100539-0 N100738-1 N41710-0 N98519-0 N18257-0 N85664-0 N76665-0 N80784-0 N97722-0 N39853-0 N27460-0 N35236-0 N3356-0 N84430-0 N34971-0 N10544-0 N79581-0 N116501-0 N59646-0 N48177-0 N105407-0 N27909-0 N76116-0 N41523-0 N1869-0 N96192-0 N20250-0 N102958-0 N120573-0 N129503-0 N105282-0 N24668-0 N880-0 N119762-0 N63391-0 N114786-0 N103363-0 N34028-0 N64139-0 N5747-0 N27597-0 N75499-0 N90875-0 N80082-0 N87227-0 N62800-0 N66957-0 N41547-0 N123683-0 N95135-0 N15976-0 N96805-0 N71552-0 N102458-0 N65693-0 N61151-0 N50011-0
2162283,U233592,11/11/2019 1:54:20 PM,,N49168-0 N28009-0 N99134-0 N54015-0 N86828-0 N105168-0 N123077-0 N36306-0 N31879-0 N85986-0 N91892-0 N54493-0 N3903-0 N62017-0 N48364-0 N17575-0 N56278-1 N125974-0 N67128-0 N47026-0 N96373-0 N24969-0 N1311-0 N68562-0 N32204-0 N76721-0 N117887-0 N94901-0 N55204-0 N82315-0 N3075-0 N110341-0 N120632-0 N86481-0 N47505-0 N122267-0 N82205-0 N425-0 N117260-0 N83421-0 N60903-0 N58417-0 N41448-0 N107637-0 N52856-0 N95770-0 N85452-0 N4612-0 N30483-0 N102912-0 N89651-0 N115586-0 N45076-0 N99498-0 N12586-0 N118956-0 N67265-0 N34071-0 N14338-0 N8475-0 N37106-0 N47257-0 N70822-0 N7380-0 N56410-0 N9935-0 N94356-0 N65552-0 N104107-0 N119637-0 N65658-0 N123234-0 N83568-0 N38304-0 N46945-0 N55063-0 N93643-0 N55792-0 N100449-0 N100900-0 N91757-0 N93674-0 N33037-0 N23086-0 N23332-0 N8206-0 N98178-0 N22796-0 N18694-0 N11682-0 N30119-0 N75391-0 N87855-0
1344277,U306527,11/9/2019 7:32:23 PM,N19628 N89892 N52595 N4553 N39231 N101423 N62450 N10471 N107850 N89210,N122343-0 N44889-0 N127207-1 N67704-0 N89210-0 N19155-0 N36542-0 N42433-0 N1376-0 N21061-0 N37338-0 N38820-0 N54453-0
1984376,U144693,11/10/2019 4:38:17 PM,N124555 N129464 N126296 N71977 N74014 N45529 N8070 N116174 N45599 N9835 N34374 N96356,N26404-0 N26368-0 N38678-0 N31323-0 N33209-0 N67101-0 N31492-1 N91923-0 N92260-0 N76306-0 N71280-0 N77991-0 N14509-0 N2591-0 N96356-0 N48674-0 N50858-0 N29852-0 N27061-0 N78699-0 N18478-0 N40064-0 N12586-0 N7676-0 N25145-0 N79094-0 N129740-0 N7578-0 N19858-0 N11296-0 N108218-0 N94157-0 N71090-0 N37105-0 N100441-0 N56278-0 N86571-0 N23897-0 N58258-0 N67369-0 N77225-0 N115586-0 N9935-0 N86828-0 N96343-0 N119932-0 N117508-0 N40282-0 N93154-0 N85366-0 N64676-0
1818156,U578010,11/10/2019 3:48:11 PM,N85484 N85056 N15471 N72571 N98164 N44660 N1596,N26368-0 N119932-0 N38678-0 N40282-0 N100441-0 N108218-0 N94157-0 N3664-1 N64676-0
1349762,U393182,11/11/2019 1:45:55 PM,N65259 N52231 N65119 N124812 N8390 N112324 N65823 N110221 N112381 N61361 N60165 N76970 N93871 N10568 N122341 N82683 N71166 N114022 N75085 N111503 N82631 N115359 N73408 N18548 N91597 N12724 N7393 N116736 N73212,N47257-0 N93643-1
1499996,U160384,11/13/2019 11:26:18 AM,N112324 N15139 N15206 N125910 N22660 N122727 N47589,N101233-0 N95468-0 N72609-0 N53474-0 N27152-0 N13279-0 N123784-0 N93856-0 N110709-0 N24001-0 N38883-0 N95525-0 N129958-0 N82233-0 N103852-0 N20889-0 N69915-0 N80994-0 N113044-0 N87418-0 N48188-0 N98577-0 N84957-0 N110667-0 N117242-0 N123968-0 N123475-0 N88472-0 N106140-0 N103872-0 N46415-0 N51569-0 N4504-0 N32052-0 N76677-0 N38938-0 N48912-0 N90539-0 N8731-0 N47231-0 N48263-0 N41315-0 N19455-0 N73618-0 N84689-0 N24701-0 N79025-0 N10285-0 N2004-0 N112156-0 N37479-0 N83282-0 N39403-0 N10627-0 N61711-1 N11546-0 N24328-0 N120696-0 N26887-0 N61414-0 N88247-0 N55725-0 N97722-0 N54028-0 N100261-0 N102668-0 N16244-0 N127836-0 N112335-0 N20040-0 N60014-0 N106659-0 N55935-0 N127742-0 N72037-0 N72229-0 N116361-0 N14003-0 N18553-0 N129969-0 N114935-0 N94594-0 N48784-0 N97711-0 N42741-0 N15416-0 N34629-0 N82097-0 N23031-0 N83010-0
1303082,U607411,11/10/2019 6:45:42 AM,N40446 N105630 N81921 N20926 N82055 N82055,N97946-1 N26368-0 N13322-0 N29852-0 N2591-0 N78699-0 N123901-0
1281609,U636788,11/11/2019 6:04:52 AM,N38884 N58034 N26935 N89798 N9375 N70385 N65119 N98238 N738 N35269 N107705 N95420 N4289 N13996 N120705 N127336 N51893 N104927 N96616 N73302 N37061 N72976 N71977 N54978 N92159 N114873 N91597 N23929 N1713 N1960 N15027,N108749-0 N74360-0 N32154-1
1990600,U242225,11/13/2019 10:34:28 AM,N31043 N109183 N102357 N3266 N12015 N90578 N47639 N10711 N76171 N63222 N13554 N40112 N116944 N73478 N4104 N122561 N117228 N113192 N23978 N84595 N17355 N86208 N96369 N63717 N59683 N106739 N95732 N91810 N61256 N16013 N54360 N25082 N58200 N22259 N58220 N50653 N45284 N114787 N37395 N3604 N93557 N80237 N127001 N68216 N16217 N100161 N114408 N95066 N33625 N55740 N61804 N24809,N48784-0 N83282-0 N95468-0 N1629-0 N83010-0 N116361-0 N72609-0 N106659-0 N45913-0 N112156-0 N82233-0 N128583-0 N112335-0 N20964-0 N93856-0 N48263-0 N40134-0 N100440-0 N87418-0 N43628-0 N110667-0 N51632-0 N46415-0 N47231-0 N42741-0 N48912-1 N109852-0 N55725-0 N117242-0 N72037-0 N96729-0 N13761-1 N115416-0 N80994-0 N100417-0 N80719-0 N80621-0 N106307-0 N101233-0 N37479-1 N57998-0 N15416-0 N27028-0 N61414-0 N19460-0 N88472-0 N48188-0 N80561-0 N24701-0 N47925-0 N110709-0 N127836-0 N113044-0 N102668-0 N95525-0 N51686-0 N24001-0 N16244-0 N13279-0 N23077-0 N53474-0 N90539-0 N46334-0 N10627-0 N97564-0 N10285-0 N74682-0 N46229-0 N127742-0 N4504-0 N83621-0
2088888,U67960,11/13/2019 10:04:40 AM,N65119 N49668 N19433 N79909 N104737 N98095,N47925-1 N127836-0
684248,U403080,11/11/2019 12:46:48 PM,N122359 N88258 N62927 N112098 N53796 N90941 N103742 N26421 N12959 N116312 N71586 N9740 N18389 N9321 N89872 N94953 N85722 N11351 N28734 N49885 N8402 N38169 N85709 N113273 N85005 N59981 N44656 N454 N60556 N121168 N10869 N107876 N41301 N21839 N105888 N13604 N88769 N31856 N127225 N86447 N77367 N76663 N40228 N116144 N67169 N15899 N125954 N23898 N93895 N93049 N16070 N93049 N34366 N100063 N92079 N89648 N108467 N35732 N71665 N101921 N66666 N44544 N97161 N95732 N117506 N53933 N58653 N121704 N60207 N117506 N55867 N129084 N10484 N114848 N65876 N104737 N96713 N49599 N74161 N55558 N116412 N8243 N106411 N46499 N121705 N19325 N117782 N71977 N64336 N72976 N119590 N79344 N76099 N98095 N63174 N14205 N37820 N114571 N59447 N92048 N11841 N100670 N38451 N44559 N76645 N67698 N47788 N39215 N77237 N28240 N31079 N74723 N88075 N97466 N84730 N83623 N101619 N108312 N54616 N38865 N17297 N60753 N128483 N58200 N73222 N59033 N54972 N84273 N104558 N92244 N105881 N53998 N87788 N67206 N101624 N19543 N24809 N31055,N98178-0 N123077-1 N55792-0 N31879-0 N93643-0
1294324,U243703,11/9/2019 7:07:50 AM,N31043 N108299 N128313 N44759 N31649 N51893 N54360 N10996 N46662 N48501,N14848-0 N65783-1
1679919,U426955,11/13/2019 2:25:47 AM,,N53199-0 N12681-0 N109703-0 N95525-0 N58198-0 N81125-0 N35652-0 N92681-0 N5165-0 N38938-0 N119057-0 N65313-0 N103566-1 N96729-0 N27738-0 N94572-0
1542263,U294519,11/12/2019 4:03:16 PM,N18389 N121794 N106591 N24738 N61504 N35362 N47221 N44656 N72802 N65119 N112324 N36246 N37206 N76970 N7391 N27352 N79285 N30673 N104144 N44660 N108547 N81080 N46994 N100033 N17934 N19325 N126112 N110559 N95476 N48606 N11003 N101661 N81323 N125961 N42718 N84320 N40765 N56099 N52349 N108115 N79926 N4249 N123455,N97183-1 N65742-0 N5165-0 N37544-0 N80272-0 N119838-0 N33078-0 N86358-0 N114946-0 N49283-0 N8701-0 N31016-0
212409,U21955,11/12/2019 10:34:41 AM,N55050 N24064 N38098 N31707 N92279 N12246 N27038 N64715 N6322 N127175 N48295 N9740 N121684 N55180 N48475 N12194 N8601 N96383 N86911 N80656 N65119 N52911 N51724 N128909 N43428 N125400 N89908 N49262 N56927 N89908 N1190 N80126 N32756 N41459 N107441 N70351 N70198 N108467 N100655 N65541 N118025 N83823 N96023 N21312 N66666 N7553 N54360 N12393 N9970 N11631 N53497 N112642 N77084 N77665 N79781 N72868 N4066 N92747 N83623 N47820 N46892 N27964 N65436 N24075 N37013 N1713 N6063 N14979 N85594 N48666 N1507 N67174 N34516 N119891 N9472 N115322 N11620 N34374 N127001 N59700,N84381-0 N52079-0 N121580-0 N96373-0 N100073-0 N59935-0 N20990-0 N109642-0 N30899-0 N106991-0 N18861-0 N62017-0 N10066-0 N73969-0 N54239-0 N100206-0 N33078-0 N38902-0 N43085-0 N11017-0 N83412-1 N62203-0
1048574,U191982,11/11/2019 8:36:36 AM,N81937 N54723 N111195 N16426 N86153 N48167 N71977 N7732 N105032 N42346 N1713 N14979 N48586 N86231,N107637-0 N99177-0 N12613-0 N28421-0 N97735-0 N1328-0 N36861-0 N107542-0 N89210-0 N99486-0 N125945-0 N425-0 N32154-0 N23086-0 N117260-0 N3330-0 N107942-0 N28009-0 N60088-0 N12258-0 N36512-0 N3426-0 N114526-0 N18508-0 N98178-1 N73137-1 N48774-0 N17575-0 N37658-0
730329,U78613,11/11/2019 1:12:19 PM,N14678 N50108 N54356 N100984 N128965 N64765 N81937 N82318 N90630 N125244 N97089 N50489 N85952 N4424 N62401 N21671 N748 N15128 N74586 N34016 N54401 N106155 N82348 N71166 N46664 N80126 N92655 N23706 N73616 N113781 N118268 N18438 N627 N96616 N79690 N10923 N67210 N36397 N9372 N72094 N73963 N81449 N112642 N71977 N87727 N118081 N70655 N89906 N73228 N28416 N81921 N114135 N71711 N104928 N128483 N96539 N29724 N33198 N73222 N29724 N59033 N40765 N94230 N7084 N107401 N119074 N26097 N54264 N115958 N101119 N126000 N123499 N7041 N59280 N35189,N93411-0 N31879-1 N47026-0 N20648-0 N23689-0 N58417-0 N123077-0 N93643-0 N8719-0 N119637-0 N123362-0 N123234-0 N85063-0 N9935-0 N46945-0 N73969-0 N23086-0 N94356-0 N86828-0 N8475-0 N56410-0 N49466-0 N87855-0 N25967-0 N99177-0 N5841-0 N55792-0 N23332-0 N2020-1 N55023-0 N49168-0 N104437-0 N54015-0 N117183-0 N33037-0 N117260-0 N1341-0 N65552-0 N95770-0 N30119-0 N117487-0 N12586-0 N425-0 N25145-0 N68562-0 N98178-0 N26404-0 N107637-0 N4612-0 N112156-0 N52856-0 N45483-0 N91923-0
1515325,U85061,11/14/2019 6:41:21 AM,N89872 N19959 N91597 N31855,N25751-1 N102458-0
30345,U313770,11/14/2019 6:08:45 AM,N62685 N154 N53275 N129128 N90399 N34684 N83979 N18399 N112751 N96713 N1177 N90966 N28201 N69637 N96915 N16125,N28537-0 N46771-0 N103363-0 N24165-0 N15933-0 N129623-0 N73756-0 N80082-0 N27471-0 N68562-0 N3356-0 N50926-0 N108140-0 N114449-1 N77289-0 N23077-0 N110008-0 N110439-0 N35415-0 N73030-0 N13980-0 N60402-0 N18070-0 N8971-0 N18514-0 N15976-0 N16511-0 N13043-0 N18405-0 N90391-0 N10646-0 N129503-0 N3061-0 N19460-0 N62594-0 N56047-0 N37479-0 N80994-0 N127711-0 N119762-0 N14267-0 N880-0 N13761-0 N32354-0 N65693-0 N62670-0 N19635-0 N25751-0 N39853-0 N91390-0 N34629-0 N29537-0 N117066-0 N76665-0 N85664-0 N110709-0 N41547-0 N81914-0 N50011-0 N30086-0 N48523-0 N112335-0 N96192-0 N78817-0 N53225-0 N115416-0 N122559-0 N5747-0 N87418-0 N77013-0 N81094-0 N39403-0 N38861-0 N40040-0 N45522-0 N6789-0 N110819-0 N3601-0 N47711-0 N4648-0 N58641-0 N61786-0 N43490-0 N3261-0 N117376-0 N64495-0 N41956-0 N95135-0 N117994-0 N128412-0 N42039-0 N92606-0 N27909-0 N10906-0 N72485-0 N1923-0 N18257-0 N89658-0 N127657-0 N120708-0 N41710-0 N84430-0 N51569-0 N116711-0 N1444-0 N24668-0 N19455-0 N81570-0 N46716-0 N65542-0 N28158-0 N98519-0 N12826-0 N54984-0 N5343-0 N100738-1 N77062-0 N82169-0 N15403-0 N98788-0 N83903-0 N24080-0 N66957-0 N116501-0 N41523-0 N125161-0 N112156-0 N17575-0 N76116-0 N75499-0 N60030-0 N123968-0 N117487-0 N102499-0 N87146-0 N24058-0 N64129-0 N7688-0 N11057-0 N100289-0 N85606-0 N67398-0 N106659-0 N86356-0 N125720-0 N120208-0 N79233-0 N31102-0 N103133-0 N27460-0 N25016-0 N79581-0 N122150-0 N90875-0 N39324-0 N67588-0 N64139-0 N126252-0 N29544-0 N72229-0 N64785-0 N123683-0 N105282-0 N112171-0 N80784-0 N20250-0 N56451-0 N35236-0 N102458-0 N87327-0 N48015-0 N68973-0 N65328-0 N94594-0 N83995-0 N1912-0 N105407-0 N87468-0 N127016-0 N79081-0 N47863-0 N96805-0 N100207-0 N23031-0 N103988-0 N27597-0 N8719-0 N45861-0 N114786-0 N73618-0 N33268-0 N84886-0 N114935-0 N1869-0 N97722-0 N27481-0 N80281-0 N54296-0
501925,U194769,11/10/2019 9:58:41 AM,,N26368-0 N31174-1
20896,U320121,11/12/2019 10:54:34 AM,N93082 N16463 N82941 N52911 N73122 N4289 N82405,N20990-0 N62203-0 N96373-0 N38902-0 N100539-1 N7937-0 N110303-0
1845286,U163311,11/12/2019 7:31:45 PM,,N109703-0 N41101-0 N94572-1 N19292-0
357528,U561022,11/13/2019 8:32:54 AM,N63858 N90578 N122561 N21382 N51166,N100941-0 N57497-0 N96729-0 N65313-0 N65533-0 N100867-0 N12681-0 N7082-0 N72609-0 N7282-0 N80994-0 N10802-0 N17475-0 N13761-0 N123784-0 N93856-0 N47925-0 N23077-0 N64640-0 N91716-0 N39887-0 N27738-0 N75954-0 N120696-0 N37544-1 N41975-0 N53451-0 N10285-0 N95341-0 N129969-0 N117029-0 N58198-0 N44244-0 N95525-0 N12040-0 N10252-0 N80561-0 N53474-0 N30339-0 N112156-0 N98577-0 N78291-0 N99964-0 N100324-0 N20964-0 N127155-0 N96373-0 N33461-0 N22215-0
149414,U307719,11/11/2019 11:11:36 AM,N89872 N60882 N93328 N60001 N113678 N110158 N60001 N83462 N78008 N54264 N91556 N108688 N104437,N47257-1 N107637-0 N65658-0 N87855-0 N67747-0 N12613-0 N55792-0 N86429-0 N125945-0 N123234-0 N98178-0 N99177-0
742805,U662131,11/11/2019 4:47:18 PM,N33216 N68780 N49918 N35692 N57857 N49918 N77559 N80545 N48585 N105187 N102462 N111503 N40228 N13075 N112665 N3581 N25105 N81553 N59130 N78512 N122561 N120756 N108002 N5068 N84031 N87364 N27325 N54416 N37469 N51431 N58653 N59683 N45188 N88675 N63174 N67891 N51229 N48948 N58200 N48948 N5326 N78289 N23929 N58224 N127629 N58227 N85962 N76350 N68261 N14316 N4858 N22660 N57778 N45752,N20281-0 N123234-0 N99484-1 N50244-0 N91892-0 N70822-0 N46785-0 N30899-0 N36905-0 N7299-0 N75544-0 N72801-0 N96337-0 N39784-0 N124245-0 N55792-0 N12675-0 N84167-0 N24150-0 N31879-0 N15847-0 N28158-0 N24798-0 N104212-0 N59659-0 N23332-0 N90533-0 N116118-0 N99498-0 N80876-0 N77011-0 N13761-1 N31582-0 N92021-0 N69930-0 N48969-0 N65658-0 N114195-0 N42728-0 N38802-0 N47026-1 N110629-0 N118173-0 N47505-0 N128940-0 N64730-0 N76721-0 N38304-1 N125528-0 N39197-0 N69591-1 N40810-0 N28925-0 N85063-0 N100449-0 N67128-0 N45483-0 N106432-0 N85986-0 N67265-0 N89557-0 N37530-0 N117183-0 N109606-0 N66531-0 N11932-0 N78825-0 N106586-0 N80790-0 N101546-0 N69900-1 N17078-0 N78239-0 N49466-0 N88826-0 N15268-0 N24972-0 N58417-0 N55944-0 N111834-0 N11682-0 N841-0 N95254-0 N21883-0 N75391-0 N55544-0 N80577-0 N3075-0 N93411-0 N20789-0 N8719-0 N31958-0 N93755-0 N36306-0 N23920-0 N37106-0 N16620-0 N13750-0 N3718-0 N19805-0 N123077-0 N1328-0 N4872-0 N93643-0 N107088-0 N109958-0 N91757-0 N8475-0 N26404-0 N107542-0 N98178-0 N108213-0 N13366-0 N121958-0 N59301-0 N126163-0 N122245-0 N15053-0 N100244-0 N63015-0 N47110-0 N95135-0 N30119-0 N2020-0 N46945-0 N68562-0 N32204-0 N116064-0 N53398-0 N24969-0 N94356-0 N54493-0 N56644-0 N66957-0 N10057-0 N85504-0 N104568-0 N100197-0 N104624-0 N99235-1 N111088-0 N102449-0 N35493-0 N48774-0 N88062-0 N27251-0 N104437-0 N100343-0 N71607-1 N42268-0 N125974-0 N67455-0 N47257-0 N83421-0 N85452-0 N68763-0 N7551-0
1013835,U387399,11/13/2019 5:55:37 PM,N126834 N39792 N84215 N58843 N46994 N36397 N129836 N106155 N91810 N105366 N70212 N84906 N121815 N108708 N118687 N84320 N104027 N82055,N4504-0 N62800-0 N100539-0 N52948-0 N13234-0 N127134-0 N23077-0 N2624-0 N100845-0 N30602-0 N101552-0 N17756-0 N108049-0 N10544-0 N5165-0 N116118-0 N56359-0 N75618-0 N120573-0 N94594-0 N78169-0 N76539-0 N129510-0 N89741-0 N1923-0 N118754-0 N16772-0 N51569-0 N115724-0 N22215-0 N27460-0 N102958-0 N84720-0 N13161-0 N21419-0 N57433-0 N100206-1 N71552-0 N91390-0 N71626-0 N76902-0 N112156-0 N108405-0 N101233-0 N62357-0 N37178-0 N118304-0 N100069-0 N76116-0 N88472-0 N42876-0 N18110-0 N75281-0 N100941-0 N48912-0 N24701-0 N124439-0 N76677-0 N74682-0 N73030-0 N85313-0 N71701-0 N53474-0 N8734-0 N109901-0 N63391-0 N96011-0 N115980-0 N124677-0 N29931-0 N120696-0 N34971-0 N59646-0 N13761-0 N65394-0 N76625-0 N102449-0 N113723-0 N1629-0 N5287-0 N39403-0
1822682,U223469,11/14/2019 3:58:18 PM,N53796 N12959 N89611 N43255 N30388 N129651 N122561 N81970 N9658 N74441 N5967 N3285 N107850 N74723 N108312 N33735 N123548,N83707-0 N86258-1 N104990-0 N5496-0 N118623-0 N78508-0 N102846-0
977558,U672574,11/12/2019 7:32:06 AM,N95178 N74317 N17483 N54926 N53787 N129175 N11545 N14639 N43746 N118633 N68780 N46787 N103933 N66443 N9524 N21895 N70946 N39766 N16151 N33265 N13252 N14639 N73122 N641 N44584 N106708 N4424 N21671 N72854 N1396 N99329 N13073 N64971 N92550 N50409 N13604 N120859 N14065 N48188 N4289 N80126 N121411 N15601 N118268 N123743 N64261 N51893 N122167 N79285 N119319 N126194 N55765 N88893 N88893 N946 N112333 N120753 N54360 N36709 N8243 N114848 N70212 N112751 N129407 N8887 N56746 N124240 N18548 N81921 N40256 N21128 N29208 N45124 N2533 N2099 N15139 N14979 N68203 N126955 N7393 N41709 N18422 N13667 N21416 N90513 N80420 N100161,N43085-0 N55806-0 N60135-0 N76538-0 N61065-0 N27097-0 N100073-0 N87684-0 N30899-1
1964317,U353852,11/9/2019 3:07:35 PM,N41484 N66219 N82284 N125853 N48971 N61339 N62767 N61319 N63078 N115743 N45706 N35689 N32221 N68093 N560 N127780 N10568 N24885 N54177 N32031 N118005 N59351 N7234 N90586 N9690 N4066 N22216 N42501 N22589 N1886 N58293 N61423 N91943 N120854 N109990 N84423 N26968 N51775 N101247,N106702-0 N84137-0 N52920-0 N128253-0 N20281-0 N14848-0 N112687-0 N9935-0 N27703-0 N73137-0 N26404-0 N71090-0 N63437-0 N28348-0 N3768-0 N35189-0 N45124-0 N59654-0 N44889-0 N118589-0 N32569-0 N129740-0 N46818-0 N114429-0 N101015-0 N32209-0 N15330-0 N65783-0 N94839-0 N116736-1 N114232-0 N80019-0 N117508-0 N87267-0 N79081-0 N58992-0 N38813-0 N29006-0 N25997-0 N6865-0 N86887-0 N55764-0 N63740-0 N2624-0 N14509-0 N32844-0 N123362-0 N61407-0 N44014-0 N114627-0 N31855-0 N103397-0 N115958-0 N56850-0 N71552-0 N106344-1 N110973-0 N37025-0 N78206-0 N76810-0 N43186-0 N99362-0 N123172-0 N89627-0 N31385-0 N64149-0
1611203,U135911,11/11/2019 10:05:51 AM,N23320 N16282 N26935 N102462 N128965 N64765 N109465 N118949 N92085 N37206 N40567 N6612 N58843 N46526 N100655 N69363 N102132 N52473,N85452-1 N73108-0 N46945-0 N112050-0 N119841-0 N36861-0 N24969-0 N99177-0 N17575-0 N123234-0 N82315-0 N15420-0 N107637-0 N83421-0 N30119-0 N39784-0 N126163-0 N425-0 N35767-0 N1341-0 N73137-0 N68763-0 N38457-0 N53516-0 N86481-0 N79556-0 N123615-0 N22301-0 N62017-0 N100197-0 N24150-0 N116323-0 N54113-0 N57973-0 N84594-0 N12613-0 N129321-0 N86149-0 N128389-0 N54671-0 N26404-1 N60088-0 N107371-0 N17053-0 N83166-0 N122543-0 N12586-0 N95770-0 N117260-0 N22796-0 N65552-0 N104437-0 N123362-0 N91047-0 N9935-0 N88826-1 N12258-0 N37376-0 N125953-0 N50466-0 N32154-0 N76384-0 N125945-0 N119637-0 N74438-0 N113741-0 N86429-0 N65658-0 N55792-0 N11148-0 N47257-0 N87855-0 N67747-0 N37106-0 N112755-0 N29852-0 N23086-0 N24972-0 N70552-0 N114526-0 N98178-0 N36266-0 N125974-0 N116064-0 N80513-0 N84137-0
2114169,U26080,11/10/2019 3:44:58 AM,N60758 N120545 N79326 N15611,N87836-0 N78867-0 N26368-0 N97946-0 N123901-0 N15289-1 N13322-0
606988,U293551,11/12/2019 6:32:57 PM,N66687 N83297 N33964 N112196 N94456 N114126 N51193 N18399 N104737,N109703-0 N94572-0 N41101-0 N54239-0 N37544-0 N43450-0 N122819-0 N33030-0 N129969-0 N119838-0 N80272-0 N7968-0 N39887-0 N49283-0 N81415-1 N5165-0 N19292-0 N86358-0
1826765,U277946,11/12/2019 3:56:21 AM,N69936 N71665 N92079 N96533 N104737 N315 N71643 N120854 N96000 N58293 N18904 N126027,N71353-0 N49697-0 N71394-0 N118883-0 N72485-0 N95261-0 N52079-0 N2020-0 N48418-0 N51728-0 N123362-0 N61384-0 N96625-0 N102631-0 N87684-0 N53398-0 N46785-0 N83412-1 N46739-0 N93958-0 N25774-0 N119637-1 N112819-0 N6420-0 N91381-0 N27097-1 N121715-0 N67455-0 N63952-0 N2750-0 N82719-0 N123724-0 N59216-0 N92498-0 N74284-0 N30899-0
152849,U517439,11/9/2019 11:55:02 AM,N102339 N86567 N44072 N29315 N121794 N65259 N127567 N114076 N83597 N127659 N128867 N8308 N83979 N48238 N63237 N39147 N61297 N117275 N93871 N3435 N13037 N49262 N43130 N4256 N10737 N2242 N18601 N69936 N98403 N104485 N127177 N111236 N40678 N67210 N73408 N25951 N101423 N75081 N59645 N95150 N63174 N11077 N102780 N48946 N54978 N108801 N71643 N71643 N122032 N83356 N104498 N49962 N59012 N18720 N85103 N26863 N38567 N7041,N43186-1 N103397-0 N6293-0 N14848-0 N52920-0 N32209-0 N73137-0 N67927-0 N99362-0 N65783-0 N122706-0 N118589-0
